key,dist,emissions,MicroDepots,byMD,Bikes,Walkers,EVs,time,ActualEmissions,ActualMD,ActualByMD,ActualBikes,ActualWalkers,ActualEVs,ActualTime,sol
15:4:14:1:1:1:5,2614.06,15,4,14,1,1,1,5,55.03,7.00,68.42,2.00,3.00,2.00,3134171.00,S1C42SC43SC40SC45SC46SC44SC7SC18SC19SC51SC52SC56SC8SC9SC13SC14SC12SC54SD16C35BC50BC31BC30BD23C28EC27EC26EC24EC25EC23EC29EC10EC22EC55EC57EC20EC21EC11ED1C34BC48BC4BC5BC47BD18C1EC2EC49EC3EC32EC6EC33EC36EC53EC41EC39ED35C15WC16WC17WD31C37WD32C38W
15:4:14:1:1:1:4,2551.62,15,4,14,1,1,1,4,54.15,7.00,68.42,1.00,4.00,2.00,3033472.00,S1C10SC54SC51SC52SC56SC8SC9SC13SC14SC12SC21SC44SC42SC43SC37SC40SC1SC35SD12C50EC31EC30EC29EC28EC27EC26EC24EC25EC23ED23C2EC49EC3EC32EC6EC33EC4EC5EC34EC48EC53EC41EC39ED7C22WC11WD29C18WC19WC20WC55WC57WD30C7BC45BC46BC47BD35C15WC16WC17WD32C38WC36W
18:5:5:1:2:1:5,1983.63,18,5,5,1,2,1,5,62.98,8.00,26.32,2.00,6.00,1.00,3294124.00,S1C2SC49SC3SC32SC6SC53SC44SC42SC43SC31SC30SC29SC28SC27SC25SC1SC50SC34SC48SC41SC39SC40SC16SC17SC18SC19SC20SC55SC57SC10SC54SC51SC52SC56SC8SC9SC13SC14SC12SC15SC21SC35SD34C33WD30C7BC45BC46BC47BD20C5WC4WD6C23WD7C24ED28C22WC11WD9C26BD32C37WD32C38WC36W
18:5:5:1:2:1:6,1231.03,18,5,5,1,2,1,6,65.54,8.00,26.32,2.00,6.00,0.00001,3528237.00,S1C50SC3SC32SC6SC4SC5SC34SC48SC47SC42SC43SC53SC45SC46SC39SC40SC44SC37SC7SC16SC17SC18SC19SC20SC55SC57SC10SC11SC54SC51SC52SC56SC8SC9SC13SC14SC12SC15SC21SC25SC1SC35SD12C31BC30BC29BC28BD15C2BC49BD34C33WD30C41WD32C38WC36WD28C22WD6C23WD10C24WC26WC27W
11:2:15:1:1:1:2,2597.58,11,2,15,1,1,1,2,39.58,4.00,77.19,4.00,0.00001,2.00,2412975.00,S1C8SC9SC51SC52SC21SC11SC54SC13SC14SC12SC37SC38SC40SD19C2BC49BC4BC39BD19C1BC35BD30C45EC46EC47EC5EC34EC48EC3EC32EC6EC33EC36EC53EC41ED30C7BC44BC42BC43BD35C15BC16BC17BC18BC19BC20BC55BC57BC10BC22BC56BD6C24EC26EC25EC23EC28EC27EC30EC31EC50EC29E
11:2:15:1:1:1:1,3771.98,11,2,15,1,1,1,1,39.31,4.00,77.19,0.00001,0.00001,4.00,2200864.00,S1C54SC51SC52SC56SC8SC9SC13SC14SC12SC15SC21SC1SC35SD20C40EC44EC37EC38EC7EC16EC17EC18EC19EC20EC55EC57EC10EC22EC11ED12C2EC49EC3EC32EC6EC33EC36EC53EC41EC39ED28C24EC26EC25EC23EC28EC27EC30EC31EC50EC29ED35C45EC46EC47EC5EC34EC48EC4EC42EC43E
13:5:15:1:2:1:3,3345.78,13,5,15,1,2,1,3,46.94,9.00,77.19,1.00,5.00,3.00,2801713.00,S1C8SC9SC51SC52SC56SC21SC54SC13SC14SC12SC37SC1SC35SD15C2EC49EC4EC40EC45EC46EC31ED33C42EC43EC47EC5EC34EC48EC3EC32EC6EC33EC36EC53EC41EC39ED30C44WC7WD35C15BC16BC17BC18BC19BC20BC55BC57BD32C38WD24C29EC27EC26EC24EC25EC30EC50EC10ED23C28WD28C22WC11WD7C23W
13:5:15:1:2:1:7,3447.55,13,5,15,1,2,1,7,47.01,9.00,75.44,1.00,6.00,3.00,3926507.00,S1C55SC57SC20SC21SC11SC54SC51SC52SC8SC9SC15SC18SC19SC12SD21C31WD23C28EC30EC29EC25EC50EC34EC48EC4EC5EC47ED8C24WC26WC27WD2C1EC2EC49EC3EC32EC6EC33EC36EC53EC41EC39ED2C35WD28C23WD26C10BC22BC56BC13BC14BD31C38EC37EC42EC43EC40EC45EC46ED32C7WC16WC17WD30C44W
11:2:15:1:1:1:4,2681.88,11,2,15,1,1,1,4,40.96,4.00,77.19,4.00,1.00,2.00,2966733.00,S1C15SC8SC9SC51SC52SC21SC54SC13SC14SC12SC37SC38SC40SD30C44EC42EC43EC5EC34EC48EC3EC32EC6EC33EC36EC53EC41EC39ED30C7BC45BC46BC47BD30C16BC17BC18BC19BC20BC55BC57BC10BC22BC56BD25C11WD28C24EC26EC25EC23EC27EC50EC2EC49EC4ED2C1BC35BD2C31BC30BC29BC28B
11:2:15:1:1:1:3,3136.93,11,2,15,1,1,1,3,37.94,4.00,75.44,1.00,1.00,3.00,2729034.00,S1C37SC15SC8SC9SC51SC52SC56SC21SC11SC54SC13SC14SC12SC35SD34C38WD35C45EC46EC47EC5EC34EC48EC3EC32EC6EC33EC36EC53EC41ED35C44EC42EC43EC4EC39EC40EC7EC16EC17EC18EC19EC20EC55EC57EC10EC22EC24ED22C27EC26EC25EC23EC50EC2EC49EC1ED2C31BC30BC29BC28B
18:2:9:2:1:1:9,2051.04,18,2,9,2,1,1,9,63.86,4.00,43.86,5.00,0.00001,1.00,4271487.00,S1C3SC32SC6SC33SC36SC53SC41SC39SC40SC45SC46SC47SC5SC34SC48SC4SC42SC43SC54SC8SC9SC15SC16SC17SC18SC19SC14SC12SC44SC37SC38SC7SD21C35BC1BC49BD28C25EC23EC28EC27EC30EC31EC50EC29EC2ED26C24BC26BD26C10BC22BC55BC57BC20BC21BC11BD4C52BC51BC56BD4C13B
17:6:6:1:2:1:5,2835.34,17,6,6,1,2,1,5,61.70,10.00,29.82,3.00,6.00,2.00,3362108.00,S1C2SC49SC6SC36SC53SC44SC42SC43SC31SC30SC29SC28SC27SC10SC11SC54SC55SC57SC20SC21SC51SC52SC56SC8SC9SC13SC14SC12SC15SC17SC18SC19SC37SC38SC41SC39SC40SC34SC48SC50SD34C33BC3BC32BD30C7BC45BC46BD20C47WC5WC4WD25C26ED3C24WD7C23WD28C22WD27C25ED29C16WD1C35WD1C1B
15:4:14:1:1:1:7,2609.62,15,4,14,1,1,1,7,55.15,7.00,71.93,2.00,3.00,2.00,3776583.00,S1C45SC46SC40SC44SC7SC8SC9SC51SC52SC56SC21SC54SC13SC14SC12SC1SD19C2EC49EC3EC32EC6EC33EC36EC42EC43EC47EC5EC34EC48EC4EC39ED30C41WD35C15BC16BC17BC18BC19BC20BC55BC57BC10BC22BC23BD32C38BC37BC53BD6C24EC26EC25EC28EC27EC30EC31EC50EC29ED28C11WD2C35W
13:5:13:3:1:1:3,3819.78,13,5,13,3,1,1,3,47.00,9.00,66.67,8.00,0.00001,3.00,2777889.00,S1C3SC32SC6SC33SC36SC53SC42SC43SC5SC34SC48SC4SC40SC8SC9SC14SC12SC37SC38SD16C35BC50BC15BC16BC17BC18BC19BD17C31BC30BC29BC28BD10C24ED9C52BC51BD2C1ED6C13BC56BD23C26BD23C27EC25EC23EC10EC22EC55EC57EC20EC21EC11EC54ED30C44BC41BC39BD30C7BC45BC46BC47BD19C2BC49B
15:4:14:1:1:1:6,2606.12,15,4,14,1,1,1,6,53.68,7.00,68.42,2.00,3.00,2.00,3678483.00,S1C34SC48SC42SC43SC40SC45SC46SC44SC37SC7SC8SC9SC13SC14SC12SC21SC54SC35SD21C47WC5WC4WD32C38WC36WD35C15BC16BC17BC18BC19BC20BC55BC57BC10BC22BC23BD26C11WD7C24EC26EC25EC28EC27EC30EC31EC50EC29ED10C52BC51BC56BD1C1EC2EC49EC3EC32EC6EC33EC53EC41EC39E
15:4:14:1:1:1:9,2802.25,15,4,14,1,1,1,9,53.92,7.00,70.18,3.00,4.00,2.00,4261588.00,S1C4SC5SC42SC43SC40SC45SC46SC44SC37SC38SC7SC8SC9SC13SC14SC12SC54SD16C15BC16BC17BC18BC19BD17C35WD21C50EC31EC30EC29EC28EC25EC2EC49ED15C34WC48WC47WD10C52BC51BC56BD5C23WD5C10BC22BC55BC57BC20BC21BC11BD4C1EC3EC32EC6EC33EC36EC53EC41EC39ED4C24WC26WC27W
15:4:14:1:1:1:8,3472.11,15,4,14,1,1,1,8,55.01,7.00,70.18,3.00,2.00,3.00,4096499.00,S1C34SC48SC42SC43SC40SC45SC46SC44SC37SC38SC7SC15SC9SC13SC14SC12SC19SD12C47WC5WC4WD33C53BC39BD29C16WC17WC18WD5C10EC22EC55EC57EC20EC21EC11EC54EC51EC52EC56EC8ED3C24BC26BD4C25EC23EC28EC27EC30EC31EC50EC29EC2ED2C1EC49EC3EC32EC6EC33EC36EC41ED2C35B
19:3:7:2:1:1:5,1288.14,19,3,7,2,1,1,5,66.57,5.00,35.09,5.00,1.00,0.00001,3391968.00,S1C50SC25SC11SC54SC51SC52SC8SC9SC15SC16SC21SC14SC12SC45SC46SC47SC5SC34SC48SC3SC32SC6SC33SC36SC53SC41SC39SC40SC44SC42SC43SC4SC37SC38SC1SC35SC7SD17C31BC30BC29BC28BD22C26WC27WC24WD22C13BC56BD27C23BD29C17BC18BC19BC20BC55BC57BC10BC22BD19C2BC49B
19:3:7:2:1:1:4,1244.45,19,3,7,2,1,1,4,66.96,5.00,36.84,5.00,0.00001,0.00001,3048712.00,S1C2SC49SC3SC32SC6SC33SC36SC53SC41SC39SC40SC45SC46SC47SC5SC34SC48SC4SC42SC43SC50SC25SC1SC35SC44SC37SC38SC7SC9SC51SC52SC56SC21SC11SC54SC13SD20C31BC30BC29BC28BD24C27BD5C24BC26BD35C15BC16BC17BC18BC19BC20BC55BC57BC10BC22BC23BD29C14BC12BC8B
18:5:9:3:1:1:6,1710.80,18,5,9,3,1,1,6,64.01,8.00,45.61,9.00,1.00,0.00001,3461063.00,S1C33SC36SC53SC41SC39SC40SC45SC46SC47SC5SC34SC48SC4SC42SC43SC25SC11SC54SC51SC52SC8SC9SC15SC16SC21SC14SC12SC44SC37SC38SC7SD19C3BC32BC6BD19C2BC49BD21C35BC1BD13C50BD12C31BC30BC29BC28BD12C27BD24C13BC56BD3C24BC26BD27C23WD29C17BC18BC19BC20BC55BC57BC10BC22B
18:5:9:3:1:1:7,1602.60,18,5,9,3,1,1,7,64.21,9.00,43.86,8.00,1.00,0.00001,3816771.00,S1C3SC32SC6SC33SC36SC53SC44SC42SC43SC5SC34SC48SC4SC41SC39SC40SC16SC8SC9SC51SC52SC21SC11SC54SC15SC14SC12SC37SC38SC25SC1SC35SD30C7BC45BC46BC47BD29C17BC18BC19BC20BC55BC57BC10BC22BD15C2BC49BD12C50BD24C27BD22C13BC56BD8C24BC26BD2C31BC30BC29BC28BD7C23W
14:5:12:1:1:1:8,2778.34,14,5,12,1,1,1,8,50.95,8.00,61.40,3.00,4.00,2.00,4072869.00,S1C3SC32SC6SC33SC4SC5SC34SC48SC44SC42SC43SC41SC40SC16SC17SC18SC19SC9SC13SC14SC12SC15SD30C7BC45BC46BC47BD31C38BC37BC53BD32C36WC39WD23C28WD10C24WC26WC27WD26C25EC30EC31EC50EC29EC2EC49ED26C10EC22EC55EC57EC20EC21EC11EC54EC51EC52EC56EC8ED4C23WD2C1BC35B
13:4:17:1:1:1:3,3385.41,13,4,17,1,1,1,3,46.79,7.00,84.21,3.00,1.00,3.00,2823920.00,S1C35SC42SC43SC39SC40SC44SC37SC38SC7SD21C50EC31EC30EC29EC28EC27EC26EC24EC25ED24C46BC47BC5BC34BC48BC4BD8C52BC51BC56BD7C11WD26C54EC8EC9EC13EC14EC12EC21EC45ED1C1EC2EC49EC3EC32EC6EC33EC36EC53EC41ED35C15BC16BC17BC18BC19BC20BC55BC57BC10BC22BC23B
13:4:17:1:1:1:4,3329.04,13,4,17,1,1,1,4,46.04,7.00,84.21,2.00,2.00,3.00,2913951.00,S1C4SC42SC43SC40SC44SC1SC37SC38SC7SD34C33BC3BC32BD22C28EC30EC31EC50EC29EC25EC23EC2EC49ED11C13BC14BC12BD9C24WC26WC27WD2C35WD29C9EC15EC16EC17EC18EC19EC45EC46EC47EC5EC34EC48EC6EC36EC53EC41EC39ED28C10EC22EC55EC57EC20EC21EC11EC54EC51EC52EC56EC8E
13:4:17:1:1:1:1,3346.00,13,4,17,1,1,1,1,46.64,7.00,85.96,1.00,4.00,3.00,2053944.00,S1C1SC35SC40SC45SC46SC44SC37SC7SD11C52BC51BC56BD10C24WC26WC27WD23C3EC32EC6EC33EC4EC5EC34EC48EC47EC42EC43EC53EC41EC39ED23C10EC54EC55EC57EC20EC21EC8EC9EC13EC14EC12EC18EC19ED3C22WC11WD7C25EC23EC28EC30EC31EC50EC29EC2EC49ED31C38WC36WD35C15WC16WC17W
18:3:10:1:1:1:10,1816.24,18,3,10,1,1,1,10,65.32,5.00,49.12,2.00,2.00,1.00,4762657.00,S1C50SC26SC25SC35SC34SC48SC4SC5SC47SC42SC43SC40SC45SC46SC44SC37SC38SC7SC8SC9SC51SC52SC56SC21SC11SC54SC13SC14SC12SD12C31BC30BC29BC28BD8C24WD14C1EC2EC49EC3EC32EC6EC33EC36EC53EC41EC39ED35C15BC16BC17BC18BC19BC20BC55BC57BC10BC22BC23BD4C27W
13:4:17:1:1:1:2,3339.92,13,4,17,1,1,1,2,48.17,7.00,84.21,1.00,4.00,3.00,2517987.00,S1C48SC42SC43SC40SC45SC46SC44SC7SC13SD16C15BC16BC17BC18BC19BC9BC14BC12BD21C47WC5WC4WD11C1EC2EC49EC3EC32EC6EC33EC53EC41EC39ED7C10EC22EC55EC57EC20EC21EC11EC54EC51EC52EC56EC8ED4C24EC26EC25EC23EC28EC27EC30EC31EC50EC29ED1C35WC34WD32C38WC36WD32C37W
13:4:17:1:1:1:8,4151.88,13,4,17,1,1,1,8,47.49,7.00,84.21,3.00,1.00,4.00,4191032.00,S1C7SC8SC9SC13SC14SC12SC21SC54SC38SD33C42EC43EC4EC39EC40EC44EC2EC49EC35EC37ED30C45EC46EC47EC5EC34EC48EC3EC32EC6EC33EC36EC53EC41ED27C26EC25EC23EC28EC27EC30EC31EC50EC29ED10C52BC51BC56BD2C1ED14C15BC16BC17BC18BC19BC20BC55BC57BC10BD4C24BD4C22WC11W
18:3:10:1:1:1:11,2523.92,18,3,10,1,1,1,11,62.99,5.00,50.88,2.00,1.00,2.00,4901169.00,S1C2SC49SC6SC36SC41SC39SC40SC45SC46SC47SC5SC34SC48SC4SC42SC43SC44SC1SC35SC7SC16SC17SC18SC19SC13SC14SC12SC15SD34C33BC3BC32BD32C38BC37BC53BD28C10EC54EC55EC57EC20EC21EC51EC52EC56EC8EC9ED26C24EC26EC25EC23EC28EC27EC30EC31EC50EC29ED4C22WC11W
20:13:11:2:2:4:8,10863.72,20,13,11,2,2,4,8,76.82,23.00,54.39,7.00,5.00,12.00,4187507.00,S1C4SC5SC44SC46SC42SC43SC10SC22SC55SC57SC20SC21SC11SC54SC51SC56SC8SC9SC13SC14SC12SC15SC17SC18SC19SC7SD16C33ED16C34EC48EC6EC36EC53EC39EC40EC45ED13C50ED12C30ED21C31BD15C2ED20C47BD22C32ED23C3ED25C26ED6C25ED3C52BD4C27WD14C29BD1C35BD18C1BD19C49ED30C41WD24C28BD28C23WD27C24ED29C16WD31C38WD32C37E
13:4:17:1:1:1:5,4057.70,13,4,17,1,1,1,5,48.23,7.00,85.96,1.00,3.00,4.00,3297221.00,S1C1SC45SC46SC44SC7SC16SC19SC15SD24C13BC56BD24C14WC12WD22C2EC49EC3EC32EC6EC33EC36EC53EC41EC39ED8C24EC26EC25EC23EC28EC27EC30EC31EC50EC29ED1C35WD32C38EC37EC4EC5EC34EC48EC47EC42EC43EC40ED28C9WC18WC17WD5C10EC22EC55EC57EC20EC21EC11EC54EC51EC52EC8E
13:4:17:1:1:1:6,3493.04,13,4,17,1,1,1,6,44.98,7.00,85.96,4.00,1.00,3.00,3591051.00,S1C35SC48SC4SC42SC43SC40SC37SC38SD12C2EC49EC3EC32EC6EC33EC36EC53EC41EC39ED12C50EC31EC30EC29EC28EC27EC26EC24EC25EC23ED9C13BC14BC12BD8C1BD35C15BC9BC7BC45BD29C16WC17WC18WD26C10EC22EC55EC57EC20EC21EC11EC54EC51EC52EC56EC8ED27C19BC44BC46BC47BC5BC34B
14:4:15:3:1:1:5,2300.85,14,4,15,3,1,1,5,49.43,7.00,73.68,8.00,0.00001,1.00,3158121.00,S1C1SC44SC42SC43SC41SC40SC8SC9SC51SC52SC21SC54SC14SC12SC35SD17C15BC16BC17BC18BC19BC20BC55BC57BC10BC22BC23BD22C27EC26EC24EC25EC2EC49EC3EC32EC6EC33EC36ED22C13BC56BD6C11BD2C50BD2C31BC30BC29BC28BD19C34BC48BC4BC5BC39BD30C7BC45BC46BC47BD31C38BC37BC53B
13:2:12:1:1:1:4,1840.18,13,2,12,1,1,1,4,45.78,4.00,61.40,4.00,0.00001,1.00,2991805.00,S1C2SC49SC4SC8SC9SC51SC52SC56SC21SC11SC54SC13SC14SC12SC37SC38SC40SC50SC27SC25SC1SC35SD30C45EC46EC47EC5EC34EC48EC3EC32EC6EC33EC36EC53EC41ED30C7BC44BC42BC43BC39BD35C15BC16BC17BC18BC19BC20BC55BC57BC10BC22BC23BD25C26BC24BD2C31BC30BC29BC28B
7:6:20:2:1:1:3,3811.97,7,6,20,2,1,1,3,25.45,11.00,100.00,7.00,2.00,3.00,2645907.00,S1D34C34WC48WC47WD30C7BC45BC46BD35C44EC42EC43EC5EC4EC40EC16EC17EC18EC19EC20EC55EC57EC21ED24C13BC56BD22C8BC9BC14BD11C1EC2EC49EC3EC32EC6EC33EC36EC53EC41EC39ED10C52BC51BC10BC22BD10C54BD25C37BC38BD4C24EC26EC25EC23EC28EC27EC30EC31EC50EC29ED2C35WD1C15BC12BC11B
13:2:12:1:1:1:7,2451.18,13,2,12,1,1,1,7,48.54,4.00,59.65,1.00,2.00,2.00,3794854.00,S1C42SC43SC40SC45SC46SC44SC37SC7SC16SC17SC18SC19SC51SC52SC56SC8SC9SC13SC14SC12SC15SC11SC54SD15C50EC31EC30EC29EC28EC25EC23EC10EC22EC55EC57EC20EC21ED31C38WD4C24WC26WC27WD14C1EC2EC49EC3EC32EC6EC33EC36EC53EC41EC39ED14C35BC34BC48BC4BC5BC47B
13:4:17:1:1:1:9,3494.77,13,4,17,1,1,1,9,46.95,7.00,84.21,3.00,3.00,3.00,4304969.00,S1C4SC5SC42SC43SC40SC45SC44SC37SC38SD15C48WC47WD12C2EC49EC3EC32EC6EC33EC36EC53EC41EC39ED12C46BD12C1BC35BC34BD6C24EC26EC25EC23EC28EC27EC30EC31EC50EC29ED4C12WC19WC7WD28C55EC57EC20EC21EC11EC54EC51EC52EC8EC9EC15ED27C10BC22BC56BC13BC14BD29C16WC17WC18W
13:2:12:1:1:1:6,3047.92,13,2,12,1,1,1,6,47.73,3.00,57.89,0.00001,1.00,3.00,3585184.00,S1C10SC54SC55SC57SC20SC21SC51SC52SC56SC8SC9SC13SC14SC12SC15SC16SC17SC18SC19SC44SC46SC37SC38SC7SD25C26EC24EC25EC23EC28EC27EC30EC31EC50EC29ED26C22WC11WD1C1EC2EC49EC3EC32EC6EC33EC36EC53EC41EC39ED1C35EC34EC48EC4EC5EC47EC42EC43EC40EC45E
7:6:20:2:1:1:1,4332.55,7,6,20,2,1,1,1,24.35,10.00,100.00,5.00,1.00,4.00,2246849.00,S1D34C33EC36EC53EC41EC39EC40EC45ED21C49BC3BC32BC6BD13C4EC5EC42EC43EC37EC38EC46EC21ED25C26BC24BD6C13BC14BC12BC7BC44BD5C25EC23EC28EC27EC30EC31EC50EC29EC2ED26C11EC54EC51EC52EC8EC9ED14C15BC16BC17BC18BC19BC20BC55BC57BC10BC22BC56BD1C1BC35BD18C34WC48WC47W
13:2:12:1:1:1:9,3130.83,13,2,12,1,1,1,9,47.52,4.00,61.40,0.00001,2.00,3.00,4249152.00,S1C35SC44SC46SC37SC7SC16SC17SC18SC19SC20SC57SC51SC52SC56SC8SC9SC13SC14SC12SC15SC21SC54SD21C34EC48EC4EC5EC47EC42EC43EC40EC45ED32C38WD4C24EC26EC25EC23EC28EC27EC30EC31EC50EC29EC10EC22EC55ED4C11WD14C1EC2EC49EC3EC32EC6EC33EC36EC53EC41EC39E
7:6:20:2:1:1:2,4560.65,7,6,20,2,1,1,2,26.67,10.00,100.00,7.00,2.00,4.00,2314601.00,S1D17C35WD17C1BD21C15BC16BC17BC18BC19BC20BC55BC57BC10BC22BD22C28EC27EC26EC24EC25EC23EC30EC31EC50EC29ED11C11EC54EC21EC45EC46ED10C13BC14BC12BD9C8BC9BD8C44WD8C52BC51BC56BD24C2EC49EC3EC32EC6EC33EC36EC42EC43EC47EC5EC34EC48EC4ED31C40EC7ED32C38BC37BC53BD32C41BC39B
17:4:7:1:2:1:9,1847.38,17,4,7,1,2,1,9,60.68,7.00,36.84,1.00,5.00,1.00,4350945.00,S1C3SC32SC6SC33SC36SC53SC41SC39SC40SC45SC46SC47SC5SC34SC48SC4SC42SC43SC44SC1SC37SC7SC18SC19SC20SC55SC57SC10SC54SC51SC52SC8SC9SC14SC12SC21SD23C28BC13BC56BD10C24WC26WC27WD9C25EC23EC30EC31EC50EC29EC2EC49ED1C35WD31C38WD35C15WC16WC17WD5C22WC11W
18:6:7:1:1:2:7,4880.79,18,6,7,1,1,2,7,63.69,10.00,33.33,2.00,3.00,5.00,3925161.00,S1C2SC49SC3SC32SC6SC33SC36SC53SC44SC42SC43SC5SC34SC48SC4SC41SC39SC40SC8SC9SC51SC52SC56SC10SC22SC50SC31SC30SC29SC27SC11SC54SC21SC13SC14SC12SC37SC38SD30C7BC45BC46BC47BD35C15WC16WC17WD29C18WC19WC20WC55WC57WD6C25ED7C24ED3C26BD2C1ED1C35WD11C28ED8C23E
17:4:7:1:2:1:7,2059.08,17,4,7,1,2,1,7,61.45,7.00,35.09,3.00,5.00,1.00,3823870.00,S1C10SC54SC55SC57SC20SC21SC51SC52SC56SC8SC9SC13SC14SC12SC19SC45SC46SC47SC5SC34SC48SC3SC32SC6SC33SC36SC53SC41SC39SC40SC44SC42SC43SC4SC37SC38SC7SD16C50EC31EC30EC29EC28EC25EC2EC49ED16C15BD11C24BC26BD3C27WD4C22WC11WD27C23WD29C16WC17WC18WD1C35WD1C1B
18:6:7:1:1:2:6,4938.85,18,6,7,1,1,2,6,64.12,10.00,36.84,2.00,4.00,5.00,3667126.00,S1C33SC6SC36SC41SC39SC40SC44SC46SC47SC5SC34SC48SC4SC42SC43SC10SC11SC54SC55SC57SC20SC21SC51SC52SC56SC8SC9SC13SC14SC12SC15SC16SC17SC18SC19SC7SD21C31WD25C25ED25C23WC22WD10C24WC26WC27WD9C29EC3EC32ED8C1EC2EC49ED14C50BC30BD18C35WD6C28ED35C45ED31C38BC37BC53B
12:5:16:1:1:2:3,4751.61,12,5,16,1,1,2,3,42.84,8.00,78.95,1.00,2.00,5.00,2764568.00,S1C15SC8SC9SC51SC52SC10SC54SC55SC57SC21SC14SC12SD20C31EC30EC29EC28EC27EC26EC24EC25EC23EC50ED24C13BC56BD25C49ED4C22WC11WD2C1EC2ED14C35EC4EC42EC43EC39EC40EC44EC37EC7EC16EC17EC18EC19EC20ED35C45EC46EC47EC5EC34EC48EC3EC32EC6EC33EC36EC53EC41ED32C38W
12:5:16:1:1:2:4,4735.63,12,5,16,1,1,2,4,42.15,8.00,82.46,1.00,2.00,5.00,2913519.00,S1C16SC17SC18SC19SC8SC9SC13SC14SC12SC15SD20C47WC5WC4WD21C50ED22C28WD9C52BC51BC56BD1C1EC2EC49EC35EC31EC30EC29EC27EC26EC24ED33C42EC43EC6EC33EC3EC32EC36EC53EC41EC39ED35C45EC46EC34EC48EC40EC44EC37EC38EC7ED26C25EC23EC10EC22EC55EC57EC20EC21EC11EC54E
12:5:16:1:1:2:1,4709.19,12,5,16,1,1,2,1,44.05,8.00,78.95,1.00,2.00,5.00,2241994.00,S1C11SC54SC51SC52SC56SC8SC9SC13SC14SC12SC15SC21SD15C35BC1BD19C40EC45EC46EC44EC7EC16EC17EC18EC19EC20EC55EC57EC10EC22ED13C50EC31ED21C30EC29EC28EC27EC24EC25EC23EC2EC49EC4ED25C26ED33C42EC43EC47EC5EC34EC48EC3EC32EC6EC33EC36EC53EC41EC39ED31C37WD32C38W
12:5:16:1:1:2:2,4784.17,12,5,16,1,1,2,2,41.61,8.00,82.46,2.00,1.00,5.00,2526943.00,S1C44SC42SC43SC53SC41SC39SC40SC7SC37SC38SD17C15BC16BC17BC18BC19BC20BC55BC57BC10BC22BC56BD21C50EC31EC30EC29EC28EC27EC26EC24EC25EC23ED9C4ED8C1ED14C35BC2BC49BD4C11WD28C13EC14EC12EC45EC46EC47EC5EC34EC48EC3EC32EC6EC33EC36ED29C8EC9EC51EC52EC21EC54E
12:5:16:1:1:2:7,4877.04,12,5,16,1,1,2,7,44.44,8.00,78.95,2.00,2.00,5.00,3887752.00,S1C33SC36SC53SC44SC42SC43SC4SC39SC40SC7SC37SC38SD30C41WD19C2BC49BD22C28WD8C3BC32BC6BD2C1ED2C35ED7C10EC22EC55EC57EC20EC21EC11EC54EC51EC52EC56EC8ED5C9EC13EC14EC12EC15EC16EC17EC18EC19EC45EC46EC47EC5EC34EC48ED28C24EC26EC25EC23EC27EC30EC31EC50EC29E
12:5:16:1:1:2:8,4943.40,12,5,16,1,1,2,8,43.60,8.00,82.46,3.00,1.00,5.00,4104875.00,S1C7SC16SC17SC18SC19SC9SC15SC14SC12SC38SD34C33EC3EC32EC6EC36EC53EC41EC39ED13C35WD12C31BC30BC29BC28BD10C24BC26BD22C10EC22EC55EC57EC20EC21EC11EC54EC51EC52EC8ED23C13BC56BD5C25EC23EC27EC50EC2EC49EC4EC5EC34EC48EC47ED2C1ED2C42EC43EC40EC45EC46EC44EC37E
12:5:16:1:1:2:5,4891.44,12,5,16,1,1,2,5,41.69,9.00,82.46,2.00,3.00,5.00,3308708.00,S1C15SC8SC9SC51SC52SC56SC54SC13SC14SC12SD21C50EC2EC49EC40EC44EC7EC16EC21EC11ED6C24BD5C25ED4C1ED1C35WD35C45EC46EC47EC5EC34EC48EC3EC32EC6EC33EC36EC53EC41ED29C17BC18BC19BC20BC55BC57BC10BC22BC23BD31C38WD32C39WD32C37EC4EC42EC43EC31EC30EC29EC28EC27EC26E
12:5:16:1:1:2:6,5462.06,12,5,16,1,1,2,6,44.74,9.00,78.95,1.00,2.00,6.00,3471906.00,S1C44SC42SC43SC39SC40SC7SC16SC17SC18SC19SC37SC38SD16C30EC29EC28EC27EC26EC25EC23EC2EC49EC4ED13C31WD21C50ED30C45EC46EC47EC5EC34EC48EC3EC32EC6EC33EC36EC53EC41ED29C8ED14C1BC35BD3C24ED4C22WC11WD28C10EC54EC55EC57EC20EC21EC51EC52EC56EC9EC13EC14EC12EC15E
16:13:18:3:3:4:5,9808.48,16,13,18,3,3,4,5,57.56,22.00,91.23,9.00,9.00,10.00,3194685.00,S1C8SC9SC15SC14SC12SD16C50BD17C30BD12C31BD15C3BD34C33WD20C6EC36EC53EC41EC39EC40EC45ED22C49ED23C56WD23C13BD25C27WD10C55EC57ED8C4EC5EC42EC43EC44EC46EC37EC7EC16EC17EC18EC19EC20EC21EC51ED14C1ED1C2ED1C32ED18C35ED18C47BD19C34WC48WD24C29ED24C28BC26BC24BD24C52WD6C23WD5C10BD5C11WD7C22WD28C25ED26C54BD32C38W
